country_name,country_code,indicator_name,value,year
Chad,TCD,"Population ages 15-64, female (% of female population)",49.980869,2016-01-01 00:00:00
Chad,TCD,"Population ages 15-64, male (% of male population)",55.170994,1960-01-01 00:00:00
Chad,TCD,"Population ages 15-64, male (% of male population)",51.698344,1977-01-01 00:00:00
Chad,TCD,"Population ages 15-64, male (% of male population)",50.102982,1983-01-01 00:00:00
Chad,TCD,"Population ages 20-24, female (% of female population)",8.663421,1974-01-01 00:00:00
Chad,TCD,"Population ages 20-24, female (% of female population)",9.089533,2016-01-01 00:00:00
Chad,TCD,"Population ages 20-24, male (% of male population)",8.513997,1998-01-01 00:00:00
Chad,TCD,"Population ages 25-29, female (% of female population)",7.003111,1965-01-01 00:00:00
Chad,TCD,"Population ages 25-29, female (% of female population)",6.705383,1971-01-01 00:00:00
Chad,TCD,"Population ages 25-29, female (% of female population)",6.734788,1999-01-01 00:00:00
Chad,TCD,"Population ages 25-29, female (% of female population)",6.909836,2006-01-01 00:00:00
Chad,TCD,"Population ages 25-29, male (% of male population)",6.755407,1974-01-01 00:00:00
Chad,TCD,"Population ages 30-34, female (% of female population)",6.34613,1962-01-01 00:00:00
Chad,TCD,"Population ages 35-39, female (% of female population)",5.052373,1991-01-01 00:00:00
Chad,TCD,"Population ages 35-39, female (% of female population)",4.482041,1999-01-01 00:00:00
Chad,TCD,"Population ages 35-39, male (% of male population)",4.357323,2000-01-01 00:00:00
Chad,TCD,"Population ages 40-44, male (% of male population)",4.600609,1969-01-01 00:00:00
Chad,TCD,"Population ages 40-44, male (% of male population)",4.12584,1982-01-01 00:00:00
Chad,TCD,"Population ages 40-44, male (% of male population)",3.413305,2006-01-01 00:00:00
Chad,TCD,"Population ages 45-49, female (% of female population)",3.207252,1998-01-01 00:00:00
Chad,TCD,"Population ages 45-49, female (% of female population)",2.794201,2017-01-01 00:00:00
Chad,TCD,"Population ages 45-49, male (% of male population)",2.947963,1995-01-01 00:00:00
Chad,TCD,"Population ages 45-49, male (% of male population)",2.689446,2014-01-01 00:00:00
Chad,TCD,"Population ages 50-54, female (% of female population)",3.473328,1971-01-01 00:00:00
Chad,TCD,"Population ages 50-54, female (% of female population)",2.603028,2004-01-01 00:00:00
Chad,TCD,"Population ages 50-54, male (% of male population)",2.167345,2020-01-01 00:00:00
Chad,TCD,"Population ages 55-59, male (% of male population)",2.672299,1972-01-01 00:00:00
Chad,TCD,"Population ages 60-64, female (% of female population)",1.694558,1998-01-01 00:00:00
Chad,TCD,"Population ages 60-64, male (% of male population)",1.977569,1979-01-01 00:00:00
Chad,TCD,"Population ages 60-64, male (% of male population)",1.62482,1993-01-01 00:00:00
Chad,TCD,"Population ages 60-64, male (% of male population)",1.355715,2019-01-01 00:00:00
Chad,TCD,Population ages 65 and above (% of total population),3.707873,1972-01-01 00:00:00
Chad,TCD,Population ages 65 and above (% of total population),3.354841,1986-01-01 00:00:00
Chad,TCD,Population ages 65 and above (% of total population),2.491642,2019-01-01 00:00:00
Chad,TCD,"Population ages 65 and above, female (% of female population)",3.022598,2003-01-01 00:00:00
Chad,TCD,"Population ages 65 and above, male (% of male population)",3.286375,1970-01-01 00:00:00
Chad,TCD,"Population ages 65 and above, male (% of male population)",3.010578,1987-01-01 00:00:00
Chad,TCD,"Population ages 65 and above, male (% of male population)",2.282694,2013-01-01 00:00:00
Chad,TCD,"Population ages 70-74, female (% of female population)",0.767128,2013-01-01 00:00:00
Chad,TCD,"Population ages 75-79, female (% of female population)",0.675376,1978-01-01 00:00:00
Chad,TCD,"Population ages 75-79, female (% of female population)",0.577986,1996-01-01 00:00:00
Chad,TCD,Population growth (annual %),2.192093,1975-01-01 00:00:00
Chad,TCD,"Population, female (% of total population)",51.122694,1965-01-01 00:00:00
Chad,TCD,"Prevalence of HIV, male (% ages 15-24)",0.4,2015-01-01 00:00:00
Chad,TCD,"Prevalence of HIV, total (% of population ages 15-49)",1.2,2019-01-01 00:00:00
Chad,TCD,Prevalence of overweight (% of adults),18.9,2007-01-01 00:00:00
Chad,TCD,"Prevalence of overweight, female (% of female adults)",12.2,1981-01-01 00:00:00
Chad,TCD,"Prevalence of overweight, male (% of male adults)",6.8,1980-01-01 00:00:00
Chad,TCD,"Prevalence of severe wasting, weight for height (% of children under 5)",3.6,2017-01-01 00:00:00
Chad,TCD,"Prevalence of stunting, height for age, female (% of children under 5)",29.1,2018-01-01 00:00:00
Chad,TCD,"Prevalence of wasting, weight for height, female (% of children under 5)",14.1,2000-01-01 00:00:00
Chad,TCD,"Primary completion rate, male (% of relevant age group)",45.296162,2015-01-01 00:00:00
Chad,TCD,"Primary completion rate, total (% of relevant age group)",12.94275,1974-01-01 00:00:00
Chad,TCD,"Probability of dying among adolescents ages 15-19 years (per 1,000)",22.8,1993-01-01 00:00:00
Chad,TCD,"Probability of dying among children ages 5-9 years (per 1,000)",20.5,2009-01-01 00:00:00
Chad,TCD,"Public spending on education, total (% of GDP)",2.45482,2017-01-01 00:00:00
Chad,TCD,Rural population growth (annual %),2.962688,1990-01-01 00:00:00
Chad,TCD,Rural population growth (annual %),3.815048,2003-01-01 00:00:00
Chad,TCD,"School enrollment, primary, female (% gross)",21.65403,1987-01-01 00:00:00
Chad,TCD,"School enrollment, primary, male (% gross)",47.791111,1972-01-01 00:00:00
Chad,TCD,"School enrollment, secondary (% gross)",20.945311,2008-01-01 00:00:00
Chad,TCD,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),3.8,1990-01-01 00:00:00
Chad,TCD,"Suicide mortality rate, female (per 100,000 female population)",3.9,2001-01-01 00:00:00
Chad,TCD,"Survival to age 65, female (% of cohort)",31.874336,1962-01-01 00:00:00
Chad,TCD,"Survival to age 65, female (% of cohort)",33.114256,1967-01-01 00:00:00
Chad,TCD,"Survival to age 65, female (% of cohort)",35.022596,1970-01-01 00:00:00
Chad,TCD,"Survival to age 65, female (% of cohort)",45.679918,2009-01-01 00:00:00
Chad,TCD,"Survival to age 65, male (% of cohort)",26.531062,1964-01-01 00:00:00
Chad,TCD,"Survival to age 65, male (% of cohort)",35.005066,1981-01-01 00:00:00
Chad,TCD,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),35.9,2015-01-01 00:00:00
Chad,TCD,"Unemployment, male (% of male labor force)",1.42,2001-01-01 00:00:00
Chad,TCD,"Unemployment, male (% of male labor force)",1.51,2003-01-01 00:00:00
Chad,TCD,"Unemployment, total (% of total labor force)",0.94,1998-01-01 00:00:00
Chad,TCD,Urban population (% of total population),19.983,1986-01-01 00:00:00
Chad,TCD,Urban population (% of total population),21.506,1996-01-01 00:00:00
Chad,TCD,Urban population growth (annual %),8.197117,1973-01-01 00:00:00
Chad,TCD,Urban population growth (annual %),3.56691,2010-01-01 00:00:00
Chad,TCD,Urban population growth (annual %),3.859157,2015-01-01 00:00:00
Channel Islands,CHI,"Age dependency ratio, old",22.491786,1980-01-01 00:00:00
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",14.786,1970-01-01 00:00:00
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",8.002,2011-01-01 00:00:00
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",7.824,2019-01-01 00:00:00
Channel Islands,CHI,"Fertility rate, total (births per woman)",2.551,1964-01-01 00:00:00
Channel Islands,CHI,"Fertility rate, total (births per woman)",1.562,1998-01-01 00:00:00
Channel Islands,CHI,"Fertility rate, total (births per woman)",1.569,2013-01-01 00:00:00
Channel Islands,CHI,"Life expectancy at birth, total (years)",76.755,1994-01-01 00:00:00
Channel Islands,CHI,"Mortality rate, adult, female (per 1,000 female adults)",112.482,1960-01-01 00:00:00
Channel Islands,CHI,"Mortality rate, adult, male (per 1,000 male adults)",123.927,1989-01-01 00:00:00
Channel Islands,CHI,"Mortality rate, adult, male (per 1,000 male adults)",107.266,1995-01-01 00:00:00
Channel Islands,CHI,People using at least basic sanitation services (% of population),98.5,2013-01-01 00:00:00
Channel Islands,CHI,People using safely managed sanitation services (% of population),81.5,2014-01-01 00:00:00
Channel Islands,CHI,"Population ages 00-04, female (% of female population)",6.214146,1972-01-01 00:00:00
Channel Islands,CHI,"Population ages 00-04, female (% of female population)",4.825206,2020-01-01 00:00:00
Channel Islands,CHI,Population ages 0-14 (% of total population),15.495359,2015-01-01 00:00:00
Channel Islands,CHI,Population ages 0-14 (% of total population),15.444247,2016-01-01 00:00:00
Channel Islands,CHI,"Population ages 05-09, female (% of female population)",6.650049,1966-01-01 00:00:00
Channel Islands,CHI,"Population ages 05-09, female (% of female population)",5.588231,1995-01-01 00:00:00
Channel Islands,CHI,"Population ages 05-09, male (% of male population)",5.204412,2017-01-01 00:00:00
Channel Islands,CHI,"Population ages 10-14, female (% of female population)",6.511187,1970-01-01 00:00:00
Channel Islands,CHI,"Population ages 10-14, male (% of male population)",7.652202,1965-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-19, female (% of female population)",6.228264,1961-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-19, male (% of male population)",8.240354,1982-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-19, male (% of male population)",5.685619,1998-01-01 00:00:00
Channel Islands,CHI,Population ages 15-64 (% of total population),67.514179,2018-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-64, female (% of female population)",63.851288,1964-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-64, female (% of female population)",68.0463,2010-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-64, male (% of male population)",66.486536,1963-01-01 00:00:00
Channel Islands,CHI,"Population ages 15-64, male (% of male population)",68.019054,2020-01-01 00:00:00
Channel Islands,CHI,"Population ages 20-24, female (% of female population)",7.418673,1965-01-01 00:00:00
Channel Islands,CHI,"Population ages 20-24, female (% of female population)",8.185085,1981-01-01 00:00:00
Channel Islands,CHI,"Population ages 20-24, male (% of male population)",8.6509,1983-01-01 00:00:00
Channel Islands,CHI,"Population ages 30-34, female (% of female population)",7.502634,1987-01-01 00:00:00
Channel Islands,CHI,"Population ages 30-34, female (% of female population)",8.411164,1993-01-01 00:00:00
Channel Islands,CHI,"Population ages 30-34, female (% of female population)",7.457921,2005-01-01 00:00:00
Channel Islands,CHI,"Population ages 35-39, female (% of female population)",6.278284,1962-01-01 00:00:00
Channel Islands,CHI,"Population ages 35-39, male (% of male population)",6.990254,2018-01-01 00:00:00
Channel Islands,CHI,"Population ages 40-44, male (% of male population)",6.28148,1964-01-01 00:00:00
Channel Islands,CHI,"Population ages 45-49, female (% of female population)",6.577473,1963-01-01 00:00:00
Channel Islands,CHI,"Population ages 45-49, female (% of female population)",8.217054,2013-01-01 00:00:00
Channel Islands,CHI,"Population ages 50-54, female (% of female population)",6.869358,1961-01-01 00:00:00
Channel Islands,CHI,"Population ages 50-54, female (% of female population)",5.918311,1976-01-01 00:00:00
Channel Islands,CHI,"Population ages 50-54, female (% of female population)",6.53986,1998-01-01 00:00:00
Channel Islands,CHI,"Population ages 50-54, male (% of male population)",7.848312,2019-01-01 00:00:00
Channel Islands,CHI,"Population ages 55-59, female (% of female population)",6.387365,1969-01-01 00:00:00
Channel Islands,CHI,"Population ages 55-59, female (% of female population)",6.349048,2009-01-01 00:00:00
Channel Islands,CHI,"Population ages 55-59, male (% of male population)",5.132319,1977-01-01 00:00:00
Channel Islands,CHI,"Population ages 60-64, female (% of female population)",5.737797,2009-01-01 00:00:00
Channel Islands,CHI,"Population ages 60-64, female (% of female population)",6.044133,2019-01-01 00:00:00
Channel Islands,CHI,"Population ages 60-64, male (% of male population)",5.055041,2002-01-01 00:00:00
Channel Islands,CHI,Population ages 65 and above (% of total population),14.378832,1975-01-01 00:00:00
Channel Islands,CHI,"Population ages 65 and above, female (% of female population)",17.982336,2015-01-01 00:00:00
Channel Islands,CHI,"Population ages 65-69, male (% of male population)",5.200009,2018-01-01 00:00:00
Channel Islands,CHI,"Population ages 70-74, male (% of male population)",3.376802,1998-01-01 00:00:00
Channel Islands,CHI,"Population ages 75-79, male (% of male population)",2.199102,1977-01-01 00:00:00
Channel Islands,CHI,"Population ages 80 and above, male (% of male population)",1.712934,1977-01-01 00:00:00
Channel Islands,CHI,"Population ages 80 and older, female (% of female population)",3.370433,1967-01-01 00:00:00
Channel Islands,CHI,"Population, male (% of total population)",48.572215,1966-01-01 00:00:00
Channel Islands,CHI,"Population, male (% of total population)",48.63087,1968-01-01 00:00:00
Channel Islands,CHI,"Population, male (% of total population)",49.452765,2017-01-01 00:00:00
Channel Islands,CHI,Rural population (% of total population),63.396,1968-01-01 00:00:00
Channel Islands,CHI,Rural population (% of total population),67.401,1979-01-01 00:00:00
Channel Islands,CHI,Rural population growth (annual %),1.078905,2018-01-01 00:00:00
Channel Islands,CHI,"Survival to age 65, female (% of cohort)",88.091352,1991-01-01 00:00:00
Channel Islands,CHI,"Survival to age 65, male (% of cohort)",72.57568,1975-01-01 00:00:00
Channel Islands,CHI,"Survival to age 65, male (% of cohort)",80.785334,1993-01-01 00:00:00
Channel Islands,CHI,"Survival to age 65, male (% of cohort)",90.418492,2015-01-01 00:00:00
Channel Islands,CHI,"Unemployment, female (% of female labor force)",6.25,2005-01-01 00:00:00
Channel Islands,CHI,"Unemployment, male (% of male labor force)",6.39,2009-01-01 00:00:00
Channel Islands,CHI,Urban population (% of total population),37.385,1965-01-01 00:00:00
Channel Islands,CHI,Urban population (% of total population),36.346,1969-01-01 00:00:00
Channel Islands,CHI,Urban population (% of total population),34.585,1974-01-01 00:00:00
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",71.1336,1979-01-01 00:00:00
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",63.736,1988-01-01 00:00:00
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",56.2436,2004-01-01 00:00:00
